corpus	file	type	orig	codec	compressed	ratio	encode_rc	decode_rc	cmp	encode_seconds	decode_seconds	archive_sha256
canterbury	cp.html	text	24603	rar	8100	0.3292281429094013	0	0	0	0.06442302791401744	0.016059913905337453	d5f3852bc0fa83b42f296a4b9108e8a5a08fed4a8864742c27d2c81c7e90b38c
canterbury	cp.html	text	24603	lz4	10307	0.4189326504897777	0	0	0	0.003790101036429405	0.0016916960012167692	99fa244e47962ace003ed8b83c6f019d238ed7e9e19df6bb2bef51db3814abd8
canterbury	fields.c	code	11150	7z	3085	0.2766816143497758	0	0	0	0.0160548931453377	0.007808656198903918	c96b638aa23ede543e29b843296ba33aa2b90081051de282dbd9f36af47d1b77
canterbury	fields.c	code	11150	ppmd	2761	0.24762331838565022	0	0	0	0.007764148060232401	0.00778165296651423	9915e4de8368e3e7592874ea05e26120b440d476e539983ef4d4d5bfb35fda05
canterbury	fields.c	code	11150	xz	3032	0.2719282511210762	0	0	0	0.03205051994882524	0.0038745589554309845	12c6262b0df6a45e588aa70efa2de38327572f4ae54eee7498a605b20368acd9
canterbury	fields.c	code	11150	brotli	2717	0.24367713004484304	0	0	0	0.03213433618657291	0.003739910898730159	eb185bc2720ae5b2059febd6c0e3a93dc2f0265bc3e9c21591989d19399675c7
canterbury	fields.c	code	11150	zstd	3019	0.270762331838565	0	0	0	0.015869755065068603	0.0037693388294428587	9687936634374e2171cb53f0c277013793058071089bce704a00cd3e6c41ed83
canterbury	fields.c	code	11150	bzip2	3039	0.2725560538116592	0	0	0	0.0077737069223076105	0.0037379369605332613	2ad2ae77347e468bf5adf54c0adf02cb293d82bc0f0b0a617fd3c6185ed1caf1
canterbury	fields.c	code	11150	gzip	3136	0.2812556053811659	0	0	0	0.003928356105461717	0.0016899930778890848	2f278ac61387613a3aa1894964bc572ff6be2d6f85e8c33b91c75fc5fac8ee0a
canterbury	fields.c	code	11150	rar	3169	0.2842152466367713	0	0	0	0.06406068801879883	0.016203589970245957	c64ff5cf5940e1bf978a66d9886d2103d35810c501b9e8ad6681347f925ada74
canterbury	fields.c	code	11150	lz4	4221	0.3785650224215247	0	0	0	0.003866042010486126	0.0038639281410723925	87649e219f96e2102ba8d2dbe643ab8fb7397485178c488b408bee4b96dc17bb
canterbury	grammar.lsp	code	3721	7z	1365	0.3668368718086536	0	0	0	0.015885084867477417	0.007897784002125263	b2e64ebaa03939940e8f695291821334e358facafed4cef75ed61eb9ec81f549
canterbury	grammar.lsp	code	3721	ppmd	1177	0.3163128191346412	0	0	0	0.007980138063430786	0.007807723945006728	273f39cbb83b742f03dabb3c4b5714e9ff12b1318f7aba3d53b55017f31f8ebc
canterbury	grammar.lsp	code	3721	xz	1292	0.347218489653319	0	0	0	0.01582316216081381	0.00383085198700428	d47458caf91921c89deb0dd00303121eb8bd9442aedc404482fc7d5c837be376
canterbury	grammar.lsp	code	3721	brotli	1125	0.3023380811609782	0	0	0	0.015934482915326953	0.003663789015263319	6e08c30d874600d1f3a77901dc9df1afc2f6e8b9ee07a21deaf2b1eeace7aabc
canterbury	grammar.lsp	code	3721	zstd	1214	0.32625638269282453	0	0	0	0.007720550987869501	0.003633730113506317	8b9f45e0758a1fe08a76a12fcafe946ec3328632ae477372f1fb0f51daeed22e
canterbury	grammar.lsp	code	3721	bzip2	1283	0.3447997850040312	0	0	0	0.0036002029664814472	0.0015295729972422123	8c0320d7a8cd0633f8c4ba9e304f553609f62702b7ea732470266a2ca7bd9df2
canterbury	grammar.lsp	code	3721	gzip	1246	0.33485622144584787	0	0	0	0.0015365169383585453	0.001538942102342844	37afcb06942b20ff318db892535a45dfaa71139306858116507795a52318be72
canterbury	grammar.lsp	code	3721	rar	1326	0.35635581832840635	0	0	0	0.03175703505985439	0.015796658815816045	670ae89a7b0c58c4ccec43072f586af35abc9ae8b12053f2836b07a59a325ef6
canterbury	grammar.lsp	code	3721	lz4	1737	0.4668099973125504	0	0	0	0.0037446811329573393	0.0016585099510848522	9bd3199407c63a599f421370181cadbb3997d6296c46ac48834038e46f76f6c1
canterbury	kennedy.xls	binary	1029744	7z	50528	0.04906850634720863	0	0	0	0.26449436880648136	0.03224850306287408	5cb65ccf30b30bfcbdb6f578a1b748ab4d32ed594140a0f033dc31c91a7cb30b
canterbury	kennedy.xls	binary	1029744	ppmd	138741	0.13473348715797323	0	0	0	0.11439933418296278	0.11452048504725099	02640ef4e688a9147426f1d934026b445f476fa3f02c4dedccd1260154dbef3a
canterbury	kennedy.xls	binary	1029744	xz	51868	0.050369800649481815	0	0	0	0.866079798899591	0.03247606591321528	1aa811651b5ae375f5e124ec2227d83ff848f28ae57597d6d487e8ae9e9417de
canterbury	kennedy.xls	binary	1029744	brotli	61498	0.05972163955313165	0	0	0	2.2193179291207343	0.008103603031486273	206ae50141c753ef43e933cc382c3db1db132f23eff6c3260088b641cc08b9e9
canterbury	kennedy.xls	binary	1029744	zstd	69729	0.06771488836060224	0	0	0	1.0163910049013793	0.01634757616557181	48f57d65afd3c0262be11ea7f022840f4398001b10e6b0665db6b132008c3b3e
canterbury	kennedy.xls	binary	1029744	bzip2	130280	0.1265168818657841	0	0	0	0.11452717799693346	0.06445767800323665	8138f704e9df2414323e6c076f36ff5b221b9dae6489bfb37cf0e61fb6dcd186
canterbury	kennedy.xls	binary	1029744	gzip	209733	0.20367489395422553	0	0	0	0.4652913638856262	0.016297968104481697	5e2fcacf62e9c3f697a927ee65163a73adca9bdbc26166e4d5abf2ef7b36321e
canterbury	kennedy.xls	binary	1029744	rar	35700	0.03466881088891997	0	0	0	0.11437359289266169	0.015970093896612525	d47aec501b208956f2f084357228b46d38d18e1b86e149f8136945929cf8fc94
canterbury	kennedy.xls	binary	1029744	lz4	324136	0.3147733805683743	0	0	0	1.1166851159650832	0.00812295195646584	95ae5acb04fdd27c816f062234845f6c0362ad347af54dd6211587209c9b7dc7
canterbury	lcet10.txt	text	426754	7z	119592	0.2802363891141032	0	0	0	0.11432477505877614	0.03212737198919058	70f747fa386f939427b5d1d028ab3dc53ba590c21a0d11327541de226c9ef32e
canterbury	lcet10.txt	text	426754	ppmd	96553	0.22624978324749154	0	0	0	0.06436745799146593	0.0642050951719284	778f2ece0cbf854a7285373e6ab36be89aeb9bf426c3aa15421bf27430eca54b
canterbury	lcet10.txt	text	426754	xz	119488	0.27999268899647106	0	0	0	0.21443278505466878	0.016330952988937497	ecef0a306520693cc84c208157d8cecafeccf6dde2e0cd9afb43e6badb8320d8
canterbury	lcet10.txt	text	426754	brotli	113416	0.26576435135933113	0	0	0	0.7660134448669851	0.00819293106906116	b56d9bf94d1dfb8887cccad5892a428afb5f695be501c8138ca6683a89161e6e
canterbury	lcet10.txt	text	426754	zstd	121374	0.284412096898916	0	0	0	0.1645849752239883	0.00815517595037818	beef324c91065cee8eef473dd42c626f45e280747fd86e25cc58b976fa9b53dc
canterbury	lcet10.txt	text	426754	bzip2	107706	0.25238427759318016	0	0	0	0.06421579606831074	0.032408841885626316	710da8b638674ccf567da048bb2b93021eebea9e737c38ea4689188250a8a873
canterbury	lcet10.txt	text	426754	gzip	144429	0.3384361950913172	0	0	0	0.06420947308652103	0.008008835138753057	bc44c9be07197308680ac3cb420c77c3818f2a22bd065155712d90b2ab3cdf8d
canterbury	lcet10.txt	text	426754	rar	126481	0.29637917863687274	0	0	0	0.064127431018278	0.03202848508954048	d9af54f2058ed809abe9662f78b302255865e95bbee54068f145393e7641afa6
canterbury	lcet10.txt	text	426754	lz4	164142	0.3846290837344231	0	0	0	0.06414895411580801	0.004012753954157233	bf2bad94e3365eb98cab5145992b474514444e6dd84806f4448e4decb00dbad4
canterbury	plrabn12.txt	text	481861	7z	165653	0.3437775624090765	0	0	0	0.11428331304341555	0.03228998510167003	03e0c3c9d9fe5af735c37e26b419d0354633462cb3f400f14cd73b3f099c144b
canterbury	plrabn12.txt	text	481861	ppmd	132529	0.275035746823254	0	0	0	0.06433870107866824	0.06422281009145081	be2d26f937727072e484f859f83847a20ed6afd4f7e9e9f201d7238e008e06a2
canterbury	plrabn12.txt	text	481861	xz	165456	0.3433687308165633	0	0	0	0.2146974520292133	0.03243178687989712	abea2a4be6f6f23a2a27fb1fc03e3a49f8ddbba2375b122c8003a906559a7439
canterbury	plrabn12.txt	text	481861	brotli	163267	0.33882592697894204	0	0	0	0.7660366620402783	0.008099225116893649	e0c80be829da57d45c195d36507dee26e30d27e3f10a11cd4b40a84749bb364c
canterbury	plrabn12.txt	text	481861	zstd	167442	0.34749025133804146	0	0	0	0.2145385560579598	0.008169395150616765	a7e9c1e08572402edd300161000c4821deab5dce1c4442a5c83bca8cf7bca80b
canterbury	plrabn12.txt	text	481861	bzip2	145577	0.30211409514362025	0	0	0	0.06444819993339479	0.06439111498184502	f127c40f336e7788e6ca19e98af09ce221aed0acf7b7ea093eb22a0bc2d42683
canterbury	plrabn12.txt	text	481861	gzip	194277	0.4031805852725163	0	0	0	0.11446945299394429	0.008127008797600865	d021465811735ea9dd13cb4ce5bd571c24550119487bbeed42360e3e8b7707d4
canterbury	plrabn12.txt	text	481861	rar	175626	0.36447440236914797	0	0	0	0.06409973604604602	0.03196061006747186	325cbab359bff25c1cd2234f66151b4316410d8bc0446ecc99ce2deea511cd54
canterbury	plrabn12.txt	text	481861	lz4	224674	0.46626309246857495	0	0	0	0.06417755992151797	0.00377791584469378	7fdbacc0400a583d41a54d7e51fb9e3735f92fcdec9efdce02c8131f5f0302ab
canterbury	ptt5	image	513216	7z	42211	0.08224802032672403	0	0	0	0.11429179995320737	0.0160641020629555	93ee29ef6bf1b35673b6c08cbf3feade3d415ca5f809fa32ef6cf339c045087a
canterbury	ptt5	image	513216	ppmd	49167	0.09580176767676768	0	0	0	0.032242259941995144	0.032181600108742714	ed8455a39d46ab5ba819a98d340ab7881f713dd7f55655541e9f79bd8767f357
canterbury	ptt5	image	513216	xz	39860	0.0776671031300661	0	0	0	0.36486720689572394	0.01618151506409049	2de20d0bba8fd0e2b16863c0c6305d4c60359a0f705807469280a82ccfb68615
canterbury	ptt5	image	513216	brotli	40939	0.07976953173712432	0	0	0	1.06672187987715	0.008248711936175823	7921a146b76b0dd9b2c8f09190eecb1cbeba49e19dac3157a51e63bb997444a9
canterbury	ptt5	image	513216	zstd	43401	0.08456673213617658	0	0	0	0.46516718808561563	0.008135396055877209	d6e9a86a738cbfaa6127f6fbfdbae2c6f3ce22866546b527f80c27d9f82e1e8d
canterbury	ptt5	image	513216	bzip2	49759	0.09695527808953736	0	0	0	0.032091300934553146	0.01614690595306456	cc00c2a3dc3d79ec610b0d8fe9ecf31e08af3bdc9b0c777f31f1bc03d386ffc6
canterbury	ptt5	image	513216	gzip	52382	0.1020661865569273	0	0	0	0.11454811994917691	0.008166398154571652	4c366baa45218fb1ff3c12f72eb230473bd13694d4e91d02909bc5f08ea99d7b
canterbury	ptt5	image	513216	rar	49418	0.09629084050380347	0	0	0	0.06430968386121094	0.016052227932959795	561f3731aee7bbfc98eca7e130b803b5410e99b4aed808c1f420a189e81eb0f9
canterbury	ptt5	image	513216	lz4	66153	0.12889894313505423	0	0	0	0.1144570589531213	0.0037873159162700176	81d3c8bf6a2f9810e342836e5e4345f31c21ea66026e118076f5e426040ea3ab
canterbury	sum	binary	38240	7z	9609	0.25128138075313805	0	0	0	0.032037111930549145	0.008107159985229373	b893f3ebde6d57fb8eac13ce65fa477389e2af3de8d4edece3682aacfb5dfd36
canterbury	sum	binary	38240	ppmd	11722	0.30653765690376567	0	0	0	0.01591084711253643	0.01594703900627792	f0dbcecc886072cb8df5c14f71ea9a515c7d4dd4aea4965d8940c787bab4bd43
canterbury	sum	binary	38240	xz	9500	0.24843096234309622	0	0	0	0.06413707113824785	0.003974898019805551	a90214d32ae1d43720f6a8f2b2308324bbd4077b0b28261349217617a080e31f
canterbury	sum	binary	38240	brotli	10143	0.26524581589958157	0	0	0	0.11433378397487104	0.003993967082351446	4a58f1f4b5d6953e6f8c9cedc53471da4b21a9f95a1ab73d13625eee66b93431
canterbury	sum	binary	38240	zstd	11232	0.29372384937238494	0	0	0	0.06422984483651817	0.003976160893216729	61cf26cb3c81cb0ffcb35afb82eeeb52b247df923d1e7f5fb5167546293bff01
canterbury	sum	binary	38240	bzip2	12909	0.3375784518828452	0	0	0	0.007850229041650891	0.0038014231249690056	537f1b124453ce2ecf543a7157a157dd5fad3cb62e4739f0da88d74f21ca8b67
canterbury	sum	binary	38240	gzip	12772	0.3339958158995816	0	0	0	0.015891728922724724	0.001679861918091774	595faef3b7728ddd8092536f6393e1b4f3d3966cc15a558b01b836a0e415a003
canterbury	sum	binary	38240	rar	11673	0.3052562761506276	0	0	0	0.06417555687949061	0.0159171000123024	dabbe837b8d0c7d6d6fba3a68fc460995df2c60be27e1c5cc0ef3dbf2c153e34
canterbury	sum	binary	38240	lz4	16308	0.4264644351464435	0	0	0	0.007786972913891077	0.0019326249603182077	c5b83051f61ed28bf93d550394c17a30388c9c425654464eeba41d055e8a15b0
canterbury	xargs.1	text	4227	7z	1878	0.44428672817601134	0	0	0	0.00780628202483058	0.007991801016032696	d3d87967bd07ea64ce276db48cfb31bb2dfce772b15c28d73adc2c45a8d6efa1
canterbury	xargs.1	text	4227	ppmd	1610	0.3808847882659096	0	0	0	0.007772743934765458	0.007745740935206413	26ffd7ae7760212ae70800362ca693a72e5d88433f81048f8d6c688d02596717
canterbury	xargs.1	text	4227	xz	1812	0.42867281760113557	0	0	0	0.01596044609323144	0.003858115989714861	792d6099d03fbfdb4c4bc6cf9264dab2bbd44800028314bef267dcc00287fa3d
canterbury	xargs.1	text	4227	brotli	1464	0.34634492547906315	0	0	0	0.015922790858894587	0.0038900398649275303	442586e74ba34b71918a5ec0d6715a638b03d699eb66ddaacea4d13c92a077b3
canterbury	xargs.1	text	4227	zstd	1728	0.4088005677785664	0	0	0	0.00781898689456284	0.003778659040108323	0d76086ff530e500da149df9c4ccb2de50684a0e9ca19b6c41702764c07a7d66
canterbury	xargs.1	text	4227	bzip2	1762	0.4168440974686539	0	0	0	0.003693668870255351	0.003733457997441292	b34d267c58e8fb650498b602d444c65f2de3387785d727264f5fda49c34e8beb
canterbury	xargs.1	text	4227	gzip	1756	0.4154246510527561	0	0	0	0.0016511650756001472	0.0018159730825573206	394a3a0f275c2e47b17c8cf73fb1107b1178bbcc353ae4e07cac42bfd508c9d3
canterbury	xargs.1	text	4227	rar	1827	0.43222143364088006	0	0	0	0.03187348693609238	0.015751769999042153	27571ec96ec1a8d51d828df7360d72dec20fc485fd71cc11f7cce69967d95d39
canterbury	xargs.1	text	4227	lz4	2420	0.5725100544121126	0	0	0	0.003682306967675686	0.0014679708983749151	1cdbf545018b73b1cfc39a8db543769635686ee5b9f5e6d199254ee26af05071
